AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,STEEP,38.23,969,ALOS,RUFD_RMSE,2.4,2.37,1.09,4.12,3.94,4.29
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,STEEP,38.23,969,ALOS,RUFD_MAE,1.22,1.2,0.71,2.98,2.83,3.04
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,STEEP,38.23,969,ALOS,RUFD_LE90,2.54,2.5,1.52,5.93,5.65,6.29
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,STEEP,38.23,969,ALOS-ASTER,RUFD_MEAN,-0.37,-0.44,0.12,-2.41,-2.22,0.12
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_AVG,1.05,1,0.61,1.83,1.79,2.4
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_STD,1.85,1.81,1.08,2.64,2.57,3.34
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_RMSE,1.87,1.84,1.08,3.45,3.25,3.34
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_MAE,1.09,1.05,0.61,2.63,2.44,2.4
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_LE90,2.26,2.21,1.29,5.22,4.92,5.08
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,GENTLE,30.44,968,ALOS,RUFD_MEAN,-0.29,-0.34,0.04,-2.22,-1.98,-0.03
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_AVG,1.4,1.33,0.75,2.15,2.1,2.49
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_STD,4.49,4.45,3.34,4.83,4.8,5.15
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_RMSE,4.5,4.46,3.34,5.21,5.1,5.16
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_MAE,1.45,1.35,0.75,2.54,2.38,2.46
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_LE90,2.97,2.83,1.37,5.24,4.98,5
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FLAT,20.4,967,ALOS,RUFD_MEAN,-0.36,-0.35,-0.06,-1.96,-1.73,-0.22
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_AVG,1.14,1,0.61,1.72,1.74,1.88
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_STD,1.65,1.5,0.85,2.35,2.38,2.46
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_RMSE,1.94,1.59,0.85,2.98,2.9,2.46
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_MAE,1.46,1.08,0.61,2.19,2.08,1.9
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_LE90,2.96,2.38,1.32,4.76,4.66,3.85
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,URBAN,1.43,972,ALOS,RUFD_MEAN,-1.03,-0.52,0.06,-1.83,-1.66,0.14
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_AVG,2.14,2.06,1.33,2.86,2.82,3.73
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_STD,9.39,9.35,7.1,9.55,9.55,10.13
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_RMSE,9.43,9.4,7.11,9.84,9.79,10.16
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_MAE,2.08,1.95,1.25,3.12,3,3.63
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_LE90,3.47,3.19,1.68,5.7,5.44,6.96
almeria,N36ZW003F,36.95,-2.55,458.49,27.73,9.95,870.57,8.39,1.43,DSM,FOREST,8.38,971,ALOS,RUFD_MEAN,-0.92,-1.04,-0.31,-2.38,-2.16,-0.81
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_AVG,1.05,1.05,0.67,2.14,2.08,2.76
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_STD,1.7,1.68,0.98,2.84,2.81,3.64
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_RMSE,1.78,1.74,0.98,3.72,3.54,3.65
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_MAE,1.14,1.1,0.67,2.82,2.65,2.78
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_LE90,2.48,2.41,1.45,5.94,5.62,5.7
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,ALL,100,1043,ALOS,RUFD_MEAN,-0.52,-0.44,0.05,-2.4,-2.16,0.33
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ALOS,RUFD_AVG,1.59,1.58,0.97,3.14,3.23,4.35
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ALOS,RUFD_STD,2.76,2.74,1.39,4.29,4.67,5.7
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ALOS,RUFD_RMSE,2.81,2.8,1.43,5.18,5.24,5.7
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ALOS,RUFD_MAE,1.66,1.66,1.02,3.9,3.84,4.36
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ALOS,RUFD_LE90,3.42,3.41,2.16,8.01,7.65,8.93
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,CLIFF,8.04,1047,ASTER,RUFD_MEAN,-0.54,-0.6,0.33,-2.9,-2.36,0.26
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_AVG,1.13,1.11,0.69,2.23,2.15,2.99
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_STD,1.84,1.81,0.96,2.98,2.89,3.93
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_RMSE,1.95,1.93,0.96,4.37,4.14,3.95
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_MAE,1.26,1.24,0.69,3.52,3.31,3.02
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_LE90,2.57,2.55,1.48,6.75,6.38,6.17
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,STEEP,28.29,1046,ALOS,RUFD_MEAN,-0.65,-0.67,0,-3.19,-2.96,-0.4
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_AVG,0.97,0.92,0.57,1.72,1.68,2.37
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_STD,1.43,1.38,0.82,2.29,2.23,3.1
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_RMSE,1.53,1.47,0.83,3.65,3.4,3.1
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_MAE,1.09,1.03,0.58,3.02,2.77,2.37
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_LE90,2.3,2.2,1.24,5.67,5.32,5
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,GENTLE,25.95,1045,ALOS,RUFD_MEAN,-0.55,-0.52,-0.12,-2.85,-2.57,-0.12
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_AVG,0.91,0.91,0.64,1.8,1.73,2.24
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_STD,1.44,1.42,0.97,2.34,2.27,2.94
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_RMSE,1.5,1.43,0.98,2.73,2.57,3.18
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_MAE,0.99,0.91,0.65,1.94,1.83,2.56
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_LE90,2.27,2.14,1.37,4.49,4.23,5.01
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FLAT,37.72,1044,ALOS,RUFD_MEAN,-0.41,-0.17,0.16,-1.4,-1.22,1.21
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,ALOS,RUFD_AVG,0.98,1.01,0.93,2,1.92,2.49
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,FABDEM,RUFD_STD,1.4,1.44,1.43,2.52,2.45,3.19
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,COP,RUFD_RMSE,1.57,1.45,1.48,2.95,2.8,3.31
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,ALOS,RUFD_MAE,1.1,1,0.97,2.09,1.98,2.71
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,ALOS,RUFD_LE90,2.5,2.3,2.13,5.04,4.72,5.2
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,URBAN,5.1,1049,ALOS,RUFD_MEAN,-0.72,-0.15,0.38,-1.54,-1.37,0.91
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_AVG,0.83,0.88,0.59,1.6,1.56,2.18
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_STD,1.2,1.23,0.82,2.07,2,2.95
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_RMSE,1.35,1.25,0.84,2.27,2.19,3.37
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_MAE,0.96,0.86,0.62,1.59,1.54,2.69
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_LE90,2.18,1.95,1.26,3.87,3.7,5.4
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DTM,FOREST,4.34,1048,ALOS,RUFD_MEAN,-0.62,-0.27,0.16,-0.94,-0.89,1.64
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_AVG,1.01,0.94,0.63,2.02,1.97,2.65
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_STD,1.44,1.37,0.92,2.63,2.61,3.47
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_RMSE,1.53,1.44,0.92,3.55,3.38,3.49
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_MAE,1.11,1.01,0.63,2.75,2.58,2.68
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_LE90,2.41,2.27,1.36,5.8,5.48,5.59
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,ALL,100,1050,ALOS,RUFD_MEAN,-0.51,-0.43,0.04,-2.4,-2.15,0.35
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_AVG,1.45,1.43,1.04,3.01,3.11,4.26
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_STD,2,1.98,1.45,3.9,4.33,5.41
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_RMSE,2.06,2.04,1.48,4.78,4.88,5.42
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_MAE,1.52,1.51,1.07,3.77,3.71,4.27
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_LE90,3.25,3.25,2.3,7.81,7.46,8.79
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,CLIFF,7.94,1054,ALOS,RUFD_MEAN,-0.47,-0.52,0.3,-2.78,-2.24,0.41
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_AVG,1.05,1.02,0.72,2.17,2.08,2.94
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_STD,1.43,1.4,0.99,2.77,2.67,3.77
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_RMSE,1.54,1.51,1,4.17,3.92,3.78
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_MAE,1.15,1.13,0.72,3.42,3.21,2.95
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_LE90,2.44,2.39,1.53,6.65,6.29,6.09
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,STEEP,27.98,1053,ALOS,RUFD_MEAN,-0.55,-0.57,0.07,-3.11,-2.88,-0.31
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_AVG,0.94,0.87,0.57,1.67,1.64,2.33
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_STD,1.32,1.25,0.82,2.21,2.15,3.03
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_RMSE,1.4,1.32,0.82,3.52,3.28,3.03
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_MAE,1.03,0.95,0.57,2.92,2.68,2.33
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_LE90,2.22,2.08,1.2,5.49,5.15,4.93
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,GENTLE,26.42,1052,ALOS,RUFD_MEAN,-0.47,-0.43,-0.04,-2.75,-2.47,-0.02
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_AVG,0.94,0.81,0.51,1.66,1.6,2.12
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_STD,1.38,1.27,0.75,2.18,2.11,2.8
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_RMSE,1.48,1.31,0.75,2.67,2.51,3
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_MAE,1.06,0.85,0.51,1.92,1.8,2.4
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_LE90,2.31,2.01,1.08,4.41,4.14,4.81
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FLAT,37.66,1051,ALOS,RUFD_MEAN,-0.53,-0.31,0.02,-1.54,-1.36,1.09
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_AVG,0.99,0.8,0.59,1.7,1.64,2.2
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_STD,1.4,1.21,0.89,2.22,2.16,2.9
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_RMSE,1.76,1.31,0.89,2.91,2.76,2.96
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_MAE,1.36,0.89,0.59,2.13,2,2.31
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_LE90,2.73,1.96,1.28,4.73,4.49,4.75
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,URBAN,5.1,1056,ALOS,RUFD_MEAN,-1.07,-0.5,0.02,-1.89,-1.72,0.59
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_AVG,0.82,0.7,0.54,1.43,1.38,2.08
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_STD,1.18,1.07,0.75,1.9,1.84,2.85
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_RMSE,1.41,1.15,0.75,2.19,2.11,3.22
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_MAE,1.1,0.76,0.54,1.51,1.45,2.52
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_LE90,2.19,1.77,1.16,3.68,3.59,5.19
almeria,N36ZW003G,36.95,-2.45,289.3,21.98,8.23,1085.92,4.33,5.1,DSM,FOREST,4.34,1055,ALOS,RUFD_MEAN,-0.77,-0.42,0.01,-1.09,-1.04,1.52
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_AVG,1.15,1.11,0.61,2.17,2.14,3.13
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_STD,1.72,1.68,0.9,2.92,2.95,4.16
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_RMSE,1.77,1.73,0.9,3.41,3.33,4.24
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_MAE,1.22,1.18,0.61,2.58,2.47,3.23
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_LE90,2.62,2.56,1.32,5.38,5.14,6.72
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,ALL,100,1117,ALOS,RUFD_MEAN,-0.42,-0.42,0.08,-1.76,-1.54,0.84
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_AVG,1.66,1.63,0.87,3.13,3.19,4.48
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_STD,2.41,2.37,1.22,4.22,4.57,5.8
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_RMSE,2.45,2.42,1.25,4.64,4.81,5.83
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_MAE,1.71,1.68,0.9,3.49,3.46,4.51
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_LE90,3.62,3.56,1.94,7.35,7.17,9.28
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,CLIFF,14.14,1121,ALOS,RUFD_MEAN,-0.46,-0.49,0.3,-1.92,-1.5,0.56
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_AVG,1.12,1.08,0.59,2.12,2.07,3.22
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_STD,1.63,1.59,0.84,2.8,2.74,4.2
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_RMSE,1.7,1.66,0.85,3.32,3.19,4.32
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_MAE,1.21,1.17,0.59,2.56,2.46,3.32
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_LE90,2.52,2.46,1.26,5.29,5.08,6.91
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,STEEP,45.33,1120,ALOS,RUFD_MEAN,-0.48,-0.49,0.08,-1.8,-1.65,1
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ALOS,RUFD_AVG,1.06,1.01,0.53,1.83,1.79,2.62
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ALOS,RUFD_STD,1.58,1.53,0.8,2.46,2.41,3.47
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ALOS,RUFD_RMSE,1.63,1.59,0.8,3.26,3.05,3.48
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ALOS,RUFD_MAE,1.14,1.1,0.53,2.59,2.4,2.63
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ALOS,RUFD_LE90,2.4,2.35,1.14,5.08,4.77,5.6
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,GENTLE,21.48,1119,ASTER,RUFD_MEAN,-0.42,-0.43,-0.02,-2.14,-1.88,0.27
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,FLAT,19.05,1118,ALOS,RUFD_AVG,0.93,0.87,0.51,1.83,1.76,2.36
almeria,N36ZW003H,36.95,-2.35,666.51,30.62,9.2,1234.08,12.39,0.06,DTM,FLAT,19.05,1118,ALOS,RUFD_STD,1.44,1.39,0.82,2.37,2.3,3.1
