SORT_area,AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,COP_ALOS,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,104,COP-ALOS,5.00,1.50,1.50,3.50,3.50,6.00,tie,SMD_LE90,20.45,12.76,12.91,19.95,19.87,24.91
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,105,ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_AVG,5.69,4.34,4.32,5.43,5.49,8.37
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,106,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_STD,7.33,5.86,6.04,6.98,7.03,10.70
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,107,COP-ALOS,5.00,1.50,1.50,3.50,3.50,6.00,tie,SMD_RMSE,7.84,5.89,6.04,7.29,7.29,10.78
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,108,ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_MAE,6.10,4.37,4.33,5.73,5.74,8.31
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,109,ALOS,5.00,1.50,1.50,3.50,3.50,6.00,tie,SMD_LE90,13.14,9.65,9.49,12.09,12.09,16.75
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,110,COP-ALOS,4.00,1.50,2.00,3.50,4.00,6.00,tie,SMD_AVG,4.30,3.59,3.80,4.27,4.37,6.97
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,111,COP,3.50,1.00,3.50,3.50,3.50,6.00,cop,SMD_STD,5.76,5.00,5.59,5.65,5.76,9.01
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,112,COP,3.50,1.00,3.50,3.50,3.50,6.00,cop,SMD_RMSE,5.81,5.19,5.92,5.98,6.10,11.73
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,113,COP-ALOS,3.50,1.50,2.00,4.00,4.00,6.00,tie,SMD_MAE,4.26,3.59,3.82,4.38,4.47,8.83
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,114,COP-ALOS,3.50,1.50,1.50,4.00,4.50,6.00,tie,SMD_LE90,9.04,7.93,8.21,9.38,9.67,19.28
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.21,115,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_AVG,6.87,4.78,4.87,7.03,7.07,10.80
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.21,116,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_STD,9.44,6.69,7.16,9.61,9.73,14.49
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.21,117,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_RMSE,10.03,6.72,7.17,10.10,10.21,14.49
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.21,118,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_MAE,7.15,4.79,4.87,7.20,7.23,10.80
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.21,119,COP-ALOS,4.00,1.50,1.50,4.00,4.00,6.00,tie,SMD_LE90,15.85,10.65,10.88,16.08,16.08,23.12
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,ALL,100.00,120,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_AVG,2.12,1.69,1.91,2.33,2.38,3.28
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,ALL,100.00,121,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,2.90,2.35,2.58,3.15,3.32,4.47
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,ALL,100.00,122,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_RMSE,3.20,2.35,2.72,3.80,3.95,4.66
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,ALL,100.00,123,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_MAE,2.34,1.69,1.98,2.77,2.82,3.53
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,ALL,100.00,124,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_LE90,5.13,3.84,4.54,6.08,6.19,7.29
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,CLIFF,6.74,125,COP-ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_AVG,3.38,2.43,2.58,4.02,4.21,6.36
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,CLIFF,6.74,126,COP,3.00,1.00,2.00,4.00,5.00,6.00,cop,RUFD_STD,4.41,3.15,3.42,5.25,6.33,8.13
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,CLIFF,6.74,127,ALOS,3.00,1.50,1.50,4.00,5.00,6.00,tie,RUFD_RMSE,5.12,3.46,3.42,6.89,7.84,8.15
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,CLIFF,6.74,128,ALOS,3.00,1.50,1.50,4.00,5.00,6.00,tie,RUFD_MAE,3.91,2.68,2.58,5.47,5.91,6.37
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,CLIFF,6.74,129,ALOS,3.00,1.50,1.50,4.00,5.00,6.00,tie,RUFD_LE90,8.54,5.70,5.64,11.45,11.99,13.18
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,STEEP,25.77,130,COP,4.00,1.00,2.00,4.00,4.00,6.00,cop,RUFD_AVG,2.43,1.92,2.13,2.55,2.53,3.85
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,STEEP,25.77,131,COP,4.00,1.00,2.00,4.00,4.00,6.00,cop,RUFD_STD,3.22,2.60,2.86,3.35,3.34,5.03
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,STEEP,25.77,132,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_RMSE,3.70,2.63,2.94,4.47,4.57,5.10
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,STEEP,25.77,133,COP-ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_MAE,2.85,1.97,2.16,3.51,3.60,3.92
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,STEEP,25.77,134,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_LE90,5.94,4.29,4.89,7.18,7.30,8.14
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,GENTLE,34.56,135,COP,3.50,1.00,3.00,3.50,4.00,6.00,cop,RUFD_AVG,1.94,1.58,1.84,2.03,2.05,2.95
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,GENTLE,34.56,136,COP,3.50,1.00,2.50,4.00,4.00,6.00,cop,RUFD_STD,2.60,2.17,2.44,2.70,2.74,3.89
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,GENTLE,34.56,137,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_RMSE,2.85,2.18,2.63,3.27,3.27,4.18
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,GENTLE,34.56,138,COP,2.50,1.00,2.50,4.50,4.50,6.00,cop,RUFD_MAE,2.12,1.57,1.92,2.48,2.46,3.25
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,GENTLE,34.56,139,COP,2.50,1.00,2.50,4.50,4.50,6.00,cop,RUFD_LE90,4.55,3.56,4.40,5.18,5.20,6.71
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FLAT,32.93,140,COP,3.50,1.00,3.50,3.50,3.50,6.00,cop,RUFD_AVG,1.70,1.41,1.66,1.76,1.78,2.47
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FLAT,32.93,141,COP,3.50,1.00,3.50,3.50,3.50,6.00,cop,RUFD_STD,2.38,2.00,2.24,2.37,2.40,3.32
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FLAT,32.93,142,COP,3.50,1.00,2.50,4.00,4.00,6.00,cop,RUFD_RMSE,2.57,2.04,2.45,2.68,2.67,3.72
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FLAT,32.93,143,COP,3.50,1.00,3.50,3.50,3.50,6.00,cop,RUFD_MAE,1.85,1.42,1.77,1.95,1.94,2.95
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FLAT,32.93,144,COP,2.50,1.00,3.50,4.00,4.00,6.00,cop,RUFD_LE90,4.05,3.26,4.13,4.31,4.28,5.87
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FOREST,91.43,145,COP,3.50,1.00,2.00,4.00,4.50,6.00,cop,RUFD_AVG,2.17,1.73,1.95,2.37,2.43,3.36
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FOREST,91.43,146,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,2.96,2.39,2.62,3.21,3.39,4.57
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FOREST,91.43,147,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_RMSE,3.28,2.39,2.75,3.89,4.05,4.76
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FOREST,91.43,148,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_MAE,2.41,1.73,2.00,2.85,2.90,3.59
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DTM,FOREST,91.43,149,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_LE90,5.27,3.90,4.60,6.24,6.36,7.45
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,ALL,100.00,150,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_AVG,2.11,1.25,1.54,2.40,2.43,3.29
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,ALL,100.00,151,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,2.83,1.78,2.23,3.24,3.39,4.49
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,ALL,100.00,152,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_RMSE,3.69,1.90,2.24,4.50,4.62,4.51
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,ALL,100.00,153,COP-ALOS,3.00,1.50,1.50,5.00,5.00,5.00,tie,RUFD_MAE,2.86,1.35,1.54,3.46,3.48,3.32
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,ALL,100.00,154,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_LE90,5.95,3.02,3.45,7.21,7.28,7.16
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,CLIFF,7.11,155,COP-ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_AVG,3.23,2.06,2.13,4.08,4.25,6.29
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,CLIFF,7.11,156,COP,3.00,1.00,2.00,4.00,5.00,6.00,cop,RUFD_STD,4.18,2.70,3.03,5.28,6.29,8.01
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,CLIFF,7.11,157,COP-ALOS,3.00,1.50,1.50,4.00,5.50,5.50,tie,RUFD_RMSE,5.02,2.88,3.03,7.19,8.06,8.01
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,CLIFF,7.11,158,ALOS,3.00,1.50,1.50,4.00,5.50,5.50,tie,RUFD_MAE,3.86,2.17,2.13,5.76,6.18,6.28
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,CLIFF,7.11,159,ALOS,3.00,1.50,1.50,4.00,5.00,6.00,tie,RUFD_LE90,8.42,4.85,4.65,11.91,12.31,12.96
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,160,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_AVG,2.31,1.40,1.71,2.60,2.58,3.82
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,161,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,3.03,1.94,2.43,3.42,3.39,4.99
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,162,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_RMSE,4.02,2.09,2.43,5.08,5.15,4.99
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,163,COP-ALOS,3.00,1.50,1.50,5.50,5.50,4.00,tie,RUFD_MAE,3.17,1.53,1.71,4.07,4.15,3.82
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,STEEP,28.18,164,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_LE90,6.47,3.34,3.77,8.15,8.22,8.03
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,165,COP,4.00,1.00,2.00,4.00,4.00,6.00,cop,RUFD_AVG,1.90,1.11,1.42,2.04,2.05,2.86
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,166,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,2.52,1.57,2.04,2.75,2.76,3.80
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,167,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_RMSE,3.40,1.68,2.04,3.96,3.94,3.83
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,168,COP,3.00,1.00,2.00,5.50,5.00,4.50,cop,RUFD_MAE,2.67,1.21,1.42,3.12,3.09,2.90
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,GENTLE,34.60,169,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_LE90,5.46,2.65,3.16,6.21,6.19,6.17
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,170,COP,4.00,1.00,2.00,4.00,4.00,6.00,cop,RUFD_AVG,1.87,1.12,1.37,1.96,1.97,2.56
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,171,COP,4.00,1.00,2.00,4.00,4.00,6.00,cop,RUFD_STD,2.53,1.62,2.02,2.65,2.67,3.44
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,172,COP,3.50,1.00,2.00,5.00,5.00,4.50,cop,RUFD_RMSE,3.31,1.71,2.03,3.60,3.57,3.48
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,173,COP-ALOS,4.50,1.50,1.50,4.50,4.50,4.50,tie,RUFD_MAE,2.56,1.20,1.37,2.73,2.68,2.62
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FLAT,30.11,174,COP,3.50,1.00,2.00,5.50,5.50,3.50,cop,RUFD_LE90,5.29,2.70,3.12,5.75,5.71,5.49
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.43,175,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_AVG,2.13,1.26,1.54,2.41,2.45,3.34
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.43,176,COP,3.00,1.00,2.00,4.50,4.50,6.00,cop,RUFD_STD,2.86,1.80,2.24,3.27,3.43,4.56
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.43,177,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_RMSE,3.72,1.91,2.24,4.54,4.67,4.58
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.43,178,COP-ALOS,3.00,1.50,1.50,5.00,5.00,5.00,tie,RUFD_MAE,2.88,1.36,1.54,3.49,3.53,3.36
01-norway,norway,N59TE009G,59.4500000,9.9166670,284.14,21.75,7.53,563.75,90.70,0.05,DSM,FOREST,91.43,179,COP,3.00,1.00,2.00,5.00,5.00,5.00,cop,RUFD_LE90,5.96,3.03,3.45,7.28,7.37,7.28
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100.00,180,ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,ELD_AVG,3.77,3.76,3.33,3.73,3.75,7.41
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100.00,181,ALOS-NASA-SRTM,3.50,3.50,2.00,3.00,3.00,6.00,alos,ELD_STD,5.14,4.81,4.30,4.72,4.75,9.49
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100.00,182,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_RMSE,5.28,5.92,6.89,7.91,7.59,9.65
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100.00,183,FABDEM-COP,1.50,1.50,3.00,4.50,4.50,6.00,cop,ELD_MAE,3.85,4.32,5.49,6.65,6.30,7.53
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100.00,184,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_LE90,9.01,9.99,11.56,12.54,12.16,15.76
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,CLIFF,3.08,185,ALOS,4.50,4.50,1.00,2.50,2.50,6.00,alos,ELD_AVG,7.08,6.60,4.47,5.50,5.49,11.06
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,CLIFF,3.08,186,ALOS,5.00,4.00,1.00,2.50,2.50,6.00,alos,ELD_STD,8.90,8.40,5.67,7.26,7.09,13.97
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,CLIFF,3.08,187,FABDEM-ALOS,1.50,5.00,1.50,3.50,3.50,6.00,alos,ELD_RMSE,8.90,10.57,8.92,10.03,9.66,14.01
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,CLIFF,3.08,188,FABDEM-ALOS,1.50,4.50,2.00,4.00,3.00,6.00,alos,ELD_MAE,7.09,8.31,7.42,8.11,7.81,11.05
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,CLIFF,3.08,189,ALOS,1.50,5.00,1.50,3.50,3.50,6.00,alos,ELD_LE90,14.50,17.63,14.42,15.79,15.42,22.70
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,18.81,190,ALOS,4.50,3.50,1.00,3.00,3.00,6.00,alos,ELD_AVG,5.20,4.77,3.47,4.49,4.52,8.42
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,18.81,191,ALOS,5.00,3.00,1.00,3.00,3.00,6.00,alos,ELD_STD,6.55,6.00,4.43,5.70,5.74,10.69
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,18.81,192,FABDEM-COP,1.50,1.50,3.50,4.50,4.00,6.00,cop,ELD_RMSE,6.84,7.28,8.07,8.71,8.39,10.77
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,18.81,193,FABDEM-COP,1.50,1.50,3.50,4.50,4.00,6.00,cop,ELD_MAE,5.49,5.73,6.81,7.32,7.00,8.48
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,18.81,194,FABDEM,1.00,2.00,3.50,4.50,4.00,6.00,cop,ELD_LE90,11.30,12.02,12.94,13.65,13.23,17.63
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,GENTLE,33.19,195,ALOS-NASA-SRTM,3.50,3.00,2.50,3.00,3.00,6.00,tie,ELD_AVG,4.04,3.77,3.32,3.75,3.78,7.46
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,GENTLE,33.19,196,ALOS-NASA-SRTM,4.00,3.00,2.50,2.50,3.00,6.00,tie,ELD_STD,5.22,4.73,4.26,4.70,4.75,9.44
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,GENTLE,33.19,197,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_RMSE,5.43,6.11,7.32,8.19,7.86,9.64
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,GENTLE,33.19,198,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_MAE,4.21,4.72,6.00,7.00,6.64,7.59
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,GENTLE,33.19,199,FABDEM,1.00,2.00,3.50,4.50,4.00,6.00,cop,ELD_LE90,9.07,10.23,12.13,12.77,12.38,15.79
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,44.92,200,FABDEM-COP-ALOS,2.00,3.00,3.00,3.50,3.50,6.00,tie,ELD_AVG,2.64,3.04,2.91,3.21,3.23,6.70
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,44.92,201,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,ELD_STD,3.84,3.86,3.86,3.98,4.00,8.57
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,44.92,202,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_RMSE,3.91,4.74,5.78,7.14,6.84,8.74
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,44.92,203,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_MAE,2.68,3.27,4.44,6.01,5.65,6.84
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,44.92,204,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_LE90,6.68,8.24,9.74,11.55,11.20,14.40
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,205,FABDEM-COP-ALOS,2.00,2.50,3.00,3.50,4.00,6.00,tie,ELD_AVG,1.62,1.82,2.10,2.25,2.37,4.60
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,206,FABDEM-COP,1.50,3.00,3.50,3.50,3.50,6.00,tie,ELD_STD,2.36,2.60,3.02,2.91,3.03,6.58
01-norway,norway,N59TE010A,59.4500000,10.0833330,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,207,FABDEM,1.00,2.00,3.00,4.50,4.50,6.00,cop,ELD_RMSE,2.36,3.16,4.43,5.51,5.09,6.58
