AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,SLOPE_PC,REC_ID,BEST_DEM,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,STEEP,0.38,7455,ALOS,6,4,1,2,3,6,SMD_AVG,5.72,5.47,3.35,4.37,4.78,5.72
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,STEEP,0.38,7456,ALOS,6,5,1,2,3,4,SMD_STD,7.8,7.39,4.23,6.34,6.76,7.37
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,STEEP,0.38,7457,ALOS,2,3,1,5,4,6,SMD_RMSE,9.86,9.99,5.72,11.15,11.1,11.9
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,STEEP,0.38,7458,ALOS,2,3,1,5,4,6,SMD_MAE,6.65,6.96,4.3,9.29,9.11,10.13
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,STEEP,0.38,7459,ALOS,2,3,1,4,5,6,SMD_LE90,15.8,15.91,10.16,16.03,16.4,17
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FLAT,99.62,7460,FABDEM,1,2,3,4,5,6,SMD_AVG,1.14,1.35,1.71,2.09,2.11,4.13
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FLAT,99.62,7461,FABDEM,1,2,5,3,4,6,SMD_STD,1.92,2.61,2.81,2.74,2.78,5.38
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FLAT,99.62,7462,FABDEM,1,2,5,3,4,6,SMD_RMSE,2.01,2.63,2.91,2.83,2.86,7.15
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FLAT,99.62,7463,FABDEM,1,2,3,4,5,6,SMD_MAE,1.26,1.3,1.71,2.18,2.2,5.55
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FLAT,99.62,7464,FABDEM,1,2,3,4,5,6,SMD_LE90,2.86,2.91,3.46,4.6,4.64,11.6
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,URBAN,0.02,7465,COP,2,1,3,4,5,6,SMD_AVG,0.94,0.9,1,1.55,1.58,3.08
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,URBAN,0.02,7466,COP,2,1,3,4,5,6,SMD_STD,1.19,1.18,1.21,1.96,2.02,3.77
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,URBAN,0.02,7467,COP,3,1,2,4,5,6,SMD_RMSE,1.89,1.17,1.27,2.25,2.4,4.03
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,URBAN,0.02,7468,ALOS,3,2,1,4,5,6,SMD_MAE,1.61,0.97,0.95,1.92,2.16,3.79
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,URBAN,0.02,7469,COP,3,1,2,4,5,6,SMD_LE90,3.72,2.04,2.08,3.8,4.31,6.74
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FOREST,3.02,7470,SRTM,3,5,6,2,2,4,SMD_AVG,3.71,5.65,5.92,3.48,3.47,4.69
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FOREST,3.02,7471,NASA-SRTM,3,5,6,2,2,4,SMD_STD,5.27,7.28,7.47,4.69,4.7,6.2
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FOREST,3.02,7472,NASA-SRTM,3,5,6,2,2,4,SMD_RMSE,5.27,7.99,8.61,4.69,4.7,6.77
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FOREST,3.02,7473,SRTM,3,5,6,2,2,4,SMD_MAE,3.71,5.89,6.13,3.48,3.47,5.39
republican_river,N39UW098B,39.55,-97.85,456.59,3.95,1.45,102.38,4.15,0.25,DTM,FOREST,3.02,7474,SRTM,3,5,6,2,1,4,SMD_LE90,8.72,14.06,15.12,7.55,7.46,11.14
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,ALL,100,7475,FABDEM,1,2,5,3,4,6,SMD_AVG,1.14,1.65,2.08,2.04,2.06,4.2
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,ALL,100,7476,FABDEM,1,4,5,2,3,6,SMD_STD,2.01,3.02,3.3,2.66,2.69,5.56
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,ALL,100,7477,FABDEM,1,4,5,2,3,6,SMD_RMSE,2.05,3.11,3.54,2.77,2.8,7.43
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,ALL,100,7478,FABDEM,1,2,3,4,5,6,SMD_MAE,1.21,1.5,2.11,2.16,2.18,5.67
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,ALL,100,7479,FABDEM,1,2,5,3,4,6,SMD_LE90,2.84,3.49,4.58,4.53,4.56,11.91
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,STEEP,0.05,7480,NASA,5,3,4,1,2,6,SMD_AVG,3.85,3.47,3.66,2.62,2.74,5.43
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,STEEP,0.05,7481,NASA,5,4,3,1,2,6,SMD_STD,4.64,4.34,4.33,3.25,3.46,6.71
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,STEEP,0.05,7482,FABDEM,1,2,3,5,4,6,SMD_RMSE,5.85,5.99,6.18,7.82,7.42,8.99
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,STEEP,0.05,7483,FABDEM,1,2,3,5,4,6,SMD_MAE,4.13,4.28,4.99,7.17,6.63,7.55
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,STEEP,0.05,7484,ALOS,4,5,1,3,2,6,SMD_LE90,11.19,11.93,10.53,11.14,10.6,15.81
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FLAT,99.95,7485,FABDEM,1,2,5,3,4,6,SMD_AVG,1.14,1.64,2.08,2.04,2.06,4.19
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FLAT,99.95,7486,FABDEM,1,4,5,2,3,6,SMD_STD,2.01,3.02,3.3,2.65,2.68,5.55
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FLAT,99.95,7487,FABDEM,1,4,5,2,3,6,SMD_RMSE,2.04,3.1,3.53,2.77,2.8,7.43
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FLAT,99.95,7488,FABDEM,1,2,3,4,5,6,SMD_MAE,1.21,1.5,2.11,2.16,2.18,5.67
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FLAT,99.95,7489,FABDEM,1,2,5,3,4,6,SMD_LE90,2.83,3.48,4.58,4.52,4.56,11.91
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,URBAN,0.07,7490,ALOS,2,5,1,3,4,6,SMD_AVG,1.61,2.52,1.26,2.26,2.29,3.25
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,URBAN,0.07,7491,ALOS,2,5,1,4,3,6,SMD_STD,2.13,3.39,1.76,2.89,2.87,4.24
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,URBAN,0.07,7492,ALOS,2,5,1,4,3,6,SMD_RMSE,2.28,3.65,1.86,2.89,2.87,5.4
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,URBAN,0.07,7493,ALOS,2,5,1,3,4,6,SMD_MAE,1.79,2.58,1.39,2.23,2.28,4.76
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,URBAN,0.07,7494,ALOS,2,5,1,4,3,6,SMD_LE90,4,5.69,2.84,5.06,4.96,7.87
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FOREST,5.42,7495,SRTM,3,5,6,2,2,4,SMD_AVG,2.98,4.94,5.08,2.31,2.3,3.89
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FOREST,5.42,7496,SRTM,3,5,6,2,2,4,SMD_STD,4.08,6.07,6.31,3.06,3.05,5.21
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FOREST,5.42,7497,SRTM,3,5,6,2,1,4,SMD_RMSE,4.29,8.07,8.52,3.53,3.49,7.13
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FOREST,5.42,7498,SRTM,3,5,6,2,1,4,SMD_MAE,2.87,5.95,6.32,2.8,2.76,5.52
republican_river,N39UW098C,39.55,-97.75,439.42,3.62,1.27,74.85,5.42,0.07,DTM,FOREST,5.42,7499,SRTM,3,5,6,2,1,4,SMD_LE90,7.01,14.17,14.99,5.71,5.68,11.4
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,ALL,100,7500,FABDEM,1,4,2,4,5,6,SMD_AVG,1.62,2.24,2.13,2.23,2.27,4.43
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,ALL,100,7501,FABDEM,1,5,4,2,3,6,SMD_STD,2.62,3.61,3.43,2.9,2.96,5.79
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,ALL,100,7502,FABDEM,1,5,4,2,3,6,SMD_RMSE,2.66,3.72,3.58,2.92,2.97,7.29
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,ALL,100,7503,FABDEM,1,2,3,4,5,6,SMD_MAE,1.66,2.09,2.15,2.26,2.31,5.57
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,ALL,100,7504,FABDEM,1,5,3,2,4,6,SMD_LE90,4.13,5.41,4.69,4.68,4.77,11.82
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,STEEP,0.11,7505,ALOS,4,6,1,2,3,5,SMD_AVG,5.37,5.78,2.71,4.79,5.21,5.39
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,STEEP,0.11,7506,ALOS,5,6,1,2,3,4,SMD_STD,7.67,8.25,3.62,6.82,7.19,7.32
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,STEEP,0.11,7507,ALOS,3,2,1,6,5,4,SMD_RMSE,9.6,9.07,4.42,11.65,11.43,11.09
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,STEEP,0.11,7508,ALOS,3,2,1,6,5,4,SMD_MAE,6.91,6.12,3.5,9.57,9.14,8.99
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,STEEP,0.11,7509,ALOS,2,3,1,5,6,4,SMD_LE90,12.89,13.13,7.37,16.31,16.62,15.7
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FLAT,99.89,7510,FABDEM,1,4,2,4,5,6,SMD_AVG,1.61,2.23,2.13,2.22,2.26,4.43
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FLAT,99.89,7511,FABDEM,1,5,4,2,3,6,SMD_STD,2.6,3.6,3.43,2.88,2.93,5.77
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FLAT,99.89,7512,FABDEM,1,5,4,2,3,6,SMD_RMSE,2.64,3.71,3.58,2.89,2.95,7.29
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FLAT,99.89,7513,FABDEM,1,2,3,4,5,6,SMD_MAE,1.66,2.09,2.15,2.25,2.3,5.57
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FLAT,99.89,7514,FABDEM,1,5,3,2,4,6,SMD_LE90,4.12,5.4,4.69,4.67,4.76,11.81
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,URBAN,4.72,7515,FABDEM,1,5,2,3,4,6,SMD_AVG,1.58,2.2,1.94,2.02,2.09,3.89
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,URBAN,4.72,7516,FABDEM,1,4,5,2,3,6,SMD_STD,2.18,2.9,3.43,2.62,2.7,5.16
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,URBAN,4.72,7517,FABDEM,1,4,5,2,3,6,SMD_RMSE,2.38,3.12,3.63,2.63,2.71,6.27
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,URBAN,4.72,7518,FABDEM,1,5,3,3,4,6,SMD_MAE,1.62,2.36,2.05,2.04,2.12,4.81
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,URBAN,4.72,7519,FABDEM,1,5,2,3,4,6,SMD_LE90,3.87,5.13,4.16,4.3,4.42,9.87
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FOREST,9.22,7520,SRTM,3,6,5,2,1,4,SMD_AVG,3.05,4.62,4.25,2.44,2.4,4.02
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FOREST,9.22,7521,SRTM,3,6,5,2,1,4,SMD_STD,4.15,5.81,5.51,3.14,3.11,5.19
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FOREST,9.22,7522,SRTM,3,6,5,2,1,4,SMD_RMSE,4.24,7.28,6.8,3.21,3.18,6.77
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FOREST,9.22,7523,SRTM,3,6,4,2,1,5,SMD_MAE,3,5.34,4.93,2.53,2.51,5.3
republican_river,N39UW098D,39.55,-97.65,436.39,4.32,1.58,87.53,9.24,4.72,DTM,FOREST,9.22,7524,SRTM,3,6,5,2,1,4,SMD_LE90,7.16,13.08,11.68,5.18,5.1,11.08
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,ALL,100,7525,FABDEM,1,2,3,4,5,6,SMD_AVG,1.15,1.61,1.7,1.81,1.84,4.84
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,ALL,100,7526,FABDEM,1,5,4,2,3,6,SMD_STD,2.04,2.95,2.77,2.42,2.44,6.32
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,ALL,100,7527,FABDEM,1,5,4,2,3,6,SMD_RMSE,2.08,3.02,2.92,2.48,2.51,9.1
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,ALL,100,7528,FABDEM,1,2,3,4,5,6,SMD_MAE,1.21,1.48,1.76,1.91,1.93,7.1
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,ALL,100,7529,FABDEM,1,3,3,4,5,6,SMD_LE90,2.95,3.62,3.62,3.93,3.98,14.73
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,STEEP,0.19,7530,ALOS,5,2,1,3,4,6,SMD_AVG,6.41,5.96,3.07,6.2,6.28,6.59
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,STEEP,0.19,7531,ALOS,6,5,1,2,3,4,SMD_STD,9.29,9.08,4.55,8.28,8.37,8.56
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,STEEP,0.19,7532,ALOS,3,2,1,6,5,4,SMD_RMSE,10.58,10.29,4.92,12.57,12.26,10.97
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,STEEP,0.19,7533,ALOS,3,2,1,6,5,4,SMD_MAE,6.41,6.09,3.07,9.77,9.29,8.55
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,STEEP,0.19,7534,ALOS,3,2,1,6,5,4,SMD_LE90,16.72,15.33,9.09,18.87,17.73,17.19
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FLAT,99.81,7535,FABDEM,1,2,3,4,5,6,SMD_AVG,1.14,1.6,1.7,1.8,1.82,4.83
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FLAT,99.81,7536,FABDEM,1,5,4,2,3,6,SMD_STD,1.99,2.91,2.76,2.35,2.39,6.29
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FLAT,99.81,7537,FABDEM,1,5,4,2,3,6,SMD_RMSE,2.03,2.99,2.92,2.42,2.46,9.09
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FLAT,99.81,7538,FABDEM,1,2,3,4,5,6,SMD_MAE,1.2,1.47,1.75,1.89,1.92,7.1
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FLAT,99.81,7539,FABDEM,1,2,3,4,5,6,SMD_LE90,2.94,3.59,3.62,3.91,3.96,14.73
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,URBAN,0.16,7540,FABDEM,1,3,2,5,4,6,SMD_AVG,1.12,1.51,1.3,1.69,1.62,5.1
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,URBAN,0.16,7541,FABDEM,1,5,2,4,4,6,SMD_STD,1.66,2.47,1.83,2.4,2.41,6.72
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,URBAN,0.16,7542,ALOS,2,5,1,3,4,6,SMD_RMSE,1.93,2.49,1.89,2.4,2.42,8.31
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,URBAN,0.16,7543,ALOS,2,3,1,5,5,6,SMD_MAE,1.43,1.49,1.35,1.71,1.7,6.3
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,URBAN,0.16,7544,FABDEM,1,5,2,4,3,6,SMD_LE90,2.9,4.45,2.92,3.58,3.47,12.84
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FOREST,4.59,7545,NASA,3,6,5,1,2,4,SMD_AVG,3.21,4.9,4.62,2.58,2.6,4.6
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FOREST,4.59,7546,NASA,3,6,4,1,2,5,SMD_STD,4.3,6.07,5.82,3.32,3.34,6.05
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FOREST,4.59,7547,NASA,3,5,4,1,2,6,SMD_RMSE,4.41,7.73,7.3,3.35,3.37,8.12
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FOREST,4.59,7548,NASA,3,5,4,1,2,6,SMD_MAE,3.15,5.82,5.35,2.63,2.65,6.41
republican_river,N39UW098F,39.55,-97.55,422.05,3.12,1.18,121.35,4.58,0.16,DTM,FOREST,4.59,7549,NASA,3,6,4,1,2,5,SMD_LE90,7.42,13.5,12.44,5.36,5.38,13.08
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,ALL,100,7550,FABDEM,1,2,5,4,4,6,SMD_AVG,0.77,1.36,1.96,1.5,1.51,5.24
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,ALL,100,7551,FABDEM,1,4,5,3,3,6,SMD_STD,1.45,2.68,3.2,2.02,2.03,7
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,ALL,100,7552,FABDEM,1,4,5,3,3,6,SMD_RMSE,1.48,2.78,3.65,2.34,2.35,11.13
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,ALL,100,7553,FABDEM,1,2,5,4,4,6,SMD_MAE,0.81,1.19,2.18,1.82,1.82,8.82
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,ALL,100,7554,FABDEM,1,2,5,4,4,6,SMD_LE90,1.96,2.54,4.64,3.71,3.7,17.51
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,STEEP,0.01,7555,FABDEM,2,4,1,3,5,6,SMD_AVG,5.89,5.95,-9999,5.93,5.99,7.4
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,STEEP,0.01,7556,NASA,4,5,1,2,3,6,SMD_STD,6.86,6.91,-9999,6.7,6.81,8.16
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,STEEP,0.01,7557,ASTER,6,5,1,4,3,2,SMD_RMSE,31.57,31.36,-9999,30.89,30.82,23.47
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,STEEP,0.01,7558,ASTER,6,5,1,4,3,2,SMD_MAE,30.94,30.71,-9999,30.3,30.22,22.79
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,STEEP,0.01,7559,ASTER,6,5,1,4,4,2,SMD_LE90,39.32,38.68,-9999,38.64,38.64,30.3
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FLAT,99.99,7560,FABDEM,1,2,5,4,4,6,SMD_AVG,0.77,1.36,1.96,1.5,1.5,5.24
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FLAT,99.99,7561,FABDEM,1,4,5,3,3,6,SMD_STD,1.4,2.66,3.2,1.99,2,6.99
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FLAT,99.99,7562,FABDEM,1,4,5,3,3,6,SMD_RMSE,1.44,2.76,3.65,2.31,2.32,11.13
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FLAT,99.99,7563,FABDEM,1,2,5,3,4,6,SMD_MAE,0.81,1.19,2.18,1.81,1.82,8.81
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FLAT,99.99,7564,FABDEM,1,2,5,4,4,6,SMD_LE90,1.96,2.54,4.64,3.7,3.7,17.51
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,URBAN,0.71,7565,FABDEM,1,5,2,4,3,6,SMD_AVG,0.69,1.64,1.5,1.57,1.54,3.47
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,URBAN,0.71,7566,FABDEM,1,5,5,3,2,6,SMD_STD,1.12,2.32,2.32,2.01,1.99,4.44
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,URBAN,0.71,7567,FABDEM,1,4,5,3,2,6,SMD_RMSE,1.14,2.97,3.02,2.61,2.59,7.5
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,URBAN,0.71,7568,FABDEM,1,5,4,4,3,6,SMD_MAE,0.72,2.16,2.12,2.11,2.1,6.16
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,URBAN,0.71,7569,FABDEM,1,5,2,5,3,6,SMD_LE90,1.73,4.33,4.09,4.32,4.11,11.82
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FOREST,4.01,7570,NASA,3,4,6,1,2,5,SMD_AVG,2.37,4.94,5.53,2.17,2.21,5.09
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FOREST,4.01,7571,NASA,3,4,6,1,2,5,SMD_STD,3.3,6.04,6.78,2.83,2.87,6.62
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FOREST,4.01,7572,NASA,3,4,5,1,2,6,SMD_RMSE,3.34,8.29,9.38,3.06,3.11,10.06
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FOREST,4.01,7573,FABDEM,1,4,5,2,3,6,SMD_MAE,2.32,6.08,6.92,2.41,2.43,7.92
republican_river,N39UW098G,39.55,-97.45,406.6,1.83,0.78,72.17,4.03,0.71,DTM,FOREST,4.01,7574,NASA,3,4,6,1,2,5,SMD_LE90,5.49,14.77,16.58,5.03,5.09,15.98
republican_river,N39UW098H,39.55,-97.35,399.63,2.83,1.12,91.46,5.72,0.43,DTM,ALL,100,7575,FABDEM,1,2,5,3,4,6,SMD_AVG,0.99,1.45,2.27,1.85,1.87,6.42
republican_river,N39UW098H,39.55,-97.35,399.63,2.83,1.12,91.46,5.72,0.43,DTM,ALL,100,7576,FABDEM,1,4,5,3,3,6,SMD_STD,1.77,2.84,3.74,2.52,2.53,8.55
republican_river,N39UW098H,39.55,-97.35,399.63,2.83,1.12,91.46,5.72,0.43,DTM,ALL,100,7577,FABDEM,1,4,5,3,3,6,SMD_RMSE,1.82,2.91,4.1,2.65,2.66,12.93
republican_river,N39UW098H,39.55,-97.35,399.63,2.83,1.12,91.46,5.72,0.43,DTM,ALL,100,7578,FABDEM,1,2,5,4,4,6,SMD_MAE,1.03,1.33,2.39,2.01,2.02,10.02
republican_river,N39UW098H,39.55,-97.35,399.63,2.83,1.12,91.46,5.72,0.43,DTM,ALL,100,7579,FABDEM,1,2,5,3,4,6,SMD_LE90,2.48,3.1,5.07,4.14,4.15,20.58
