AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,REC_ID,BEST_DEM,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
brazil1,S08PW038C,-7.85,-37.75,547.13,7.66,2.45,311.42,3.97,0.72,DSM,FOREST,143,COP,RUFD_LE90,1.73,1.45,1.51,2.46,2.39,3.39
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,ALL,195,ALOS,RUFD_AVG,1.08,1.04,0.75,1.77,1.76,2.13
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,ALL,195,ALOS,RUFD_STD,1.62,1.59,1.1,2.48,2.53,2.93
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,ALL,195,ALOS,RUFD_RMSE,1.64,1.59,1.1,2.53,2.57,2.97
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,ALL,195,ALOS,RUFD_MAE,1.07,1.03,0.74,1.72,1.71,2.25
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,ALL,195,ALOS,RUFD_LE90,2.5,2.38,1.68,3.75,3.71,4.24
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,STEEP,197,ALOS,RUFD_AVG,1.39,1.35,1.01,2.12,2.12,2.69
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,STEEP,197,ALOS,RUFD_STD,1.94,1.91,1.38,3.07,3.19,3.68
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,STEEP,197,ALOS,RUFD_RMSE,2.09,2.01,1.44,3.5,3.57,3.74
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,STEEP,197,ALOS,RUFD_MAE,1.53,1.43,1.04,2.5,2.49,2.71
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,STEEP,197,ALOS,RUFD_LE90,3.27,3.16,2.21,5.31,5.28,5.76
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FLAT,196,ALOS,RUFD_AVG,0.81,0.76,0.52,1.25,1.22,1.53
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FLAT,196,ALOS,RUFD_STD,1.31,1.28,0.83,1.77,1.74,2.15
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FLAT,196,ALOS,RUFD_RMSE,1.31,1.29,0.84,1.77,1.76,2.43
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FLAT,196,ALOS,RUFD_MAE,0.81,0.8,0.56,1.28,1.27,1.99
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FLAT,196,ALOS,RUFD_LE90,1.77,1.68,1.22,2.42,2.4,3.44
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,URBAN,199,ALOS,RUFD_AVG,0.55,0.4,0.31,0.62,0.55,0.64
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,URBAN,199,COP,RUFD_STD,0.87,0.59,0.61,0.8,0.79,0.85
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,URBAN,199,ALOS,RUFD_RMSE,0.68,0.46,0.34,0.74,0.68,0.76
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,URBAN,199,ALOS,RUFD_MAE,0.59,0.4,0.32,0.63,0.55,0.63
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,URBAN,199,ALOS,RUFD_LE90,1.21,0.75,0.49,1.22,1.15,1.47
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FOREST,198,ALOS,RUFD_AVG,1.38,1.34,0.97,2.03,2.03,2.5
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FOREST,198,ALOS,RUFD_STD,2,1.96,1.36,2.9,2.99,3.45
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FOREST,198,ALOS,RUFD_RMSE,2.08,2.01,1.4,3.2,3.25,3.47
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FOREST,198,ALOS,RUFD_MAE,1.46,1.37,0.99,2.22,2.21,2.48
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DTM,FOREST,198,ALOS,RUFD_LE90,3.23,3.12,2.13,4.88,4.86,5.27
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,ALL,200,ALOS,RUFD_AVG,1.06,1,0.7,1.73,1.72,2.09
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,ALL,200,ALOS,RUFD_STD,1.61,1.57,1.04,2.44,2.49,2.89
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,ALL,200,ALOS,RUFD_RMSE,1.66,1.58,1.05,2.52,2.55,2.92
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,ALL,200,ALOS,RUFD_MAE,1.07,0.99,0.7,1.68,1.67,2.19
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,ALL,200,ALOS,RUFD_LE90,2.54,2.4,1.6,3.78,3.74,4.23
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,STEEP,202,ALOS,RUFD_AVG,1.4,1.35,0.95,2.12,2.12,2.68
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,STEEP,202,ALOS,RUFD_STD,1.96,1.91,1.31,3.06,3.18,3.65
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,STEEP,202,ALOS,RUFD_RMSE,2.1,2.01,1.37,3.49,3.56,3.71
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,STEEP,202,ALOS,RUFD_MAE,1.54,1.44,0.99,2.51,2.5,2.71
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,STEEP,202,ALOS,RUFD_LE90,3.31,3.15,2.09,5.3,5.25,5.76
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FLAT,201,ALOS,RUFD_AVG,0.8,0.73,0.52,1.22,1.19,1.5
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FLAT,201,ALOS,RUFD_STD,1.32,1.27,0.8,1.74,1.72,2.13
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FLAT,201,ALOS,RUFD_RMSE,1.33,1.27,0.8,1.74,1.72,2.35
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FLAT,201,ALOS,RUFD_MAE,0.8,0.73,0.52,1.21,1.2,1.89
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FLAT,201,ALOS,RUFD_LE90,1.84,1.67,1.17,2.46,2.42,3.36
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,URBAN,204,ALOS,RUFD_AVG,0.52,0.42,0.32,0.68,0.59,0.66
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,URBAN,204,ALOS,RUFD_STD,0.71,0.6,0.43,0.94,0.9,1
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,URBAN,204,ALOS,RUFD_RMSE,0.7,0.49,0.37,0.79,0.73,0.77
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,URBAN,204,ALOS,RUFD_MAE,0.59,0.42,0.32,0.68,0.58,0.67
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,URBAN,204,ALOS,RUFD_LE90,1.24,0.8,0.61,1.33,1.29,1.43
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FOREST,203,ALOS,RUFD_AVG,1.39,1.33,0.92,2.02,2.03,2.48
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FOREST,203,ALOS,RUFD_STD,2.01,1.96,1.29,2.89,2.97,3.41
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FOREST,203,ALOS,RUFD_RMSE,2.09,2,1.33,3.18,3.24,3.43
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FOREST,203,ALOS,RUFD_MAE,1.47,1.37,0.94,2.22,2.21,2.46
brazil1,S08PW038D,-7.85,-37.65,679.97,17.17,6.28,419.74,44.15,0.03,DSM,FOREST,203,ALOS,RUFD_LE90,3.24,3.1,2.02,4.86,4.82,5.27
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,ALL,255,ALOS,RUFD_AVG,0.63,0.57,0.53,0.88,0.87,1.07
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,ALL,255,ALOS,RUFD_STD,1.08,1.05,0.79,1.49,1.38,1.62
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,ALL,255,ALOS,RUFD_RMSE,1.09,1.05,0.83,1.49,1.39,1.88
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,ALL,255,ALOS,RUFD_MAE,0.63,0.57,0.56,0.9,0.9,1.44
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,ALL,255,COP,RUFD_LE90,1.32,1.22,1.31,1.81,1.84,2.75
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,STEEP,257,ALOS,RUFD_AVG,1.59,1.59,0.93,2.08,2,2.41
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,STEEP,257,ALOS,RUFD_STD,2.32,2.31,1.23,3.29,2.9,3.23
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,STEEP,257,ALOS,RUFD_RMSE,2.42,2.41,1.23,3.37,2.97,3.23
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,STEEP,257,ALOS,RUFD_MAE,1.65,1.65,0.93,2.19,2.09,2.41
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,STEEP,257,ALOS,RUFD_LE90,3.56,3.59,1.97,4.49,4.41,5.14
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FLAT,256,COP,RUFD_AVG,0.47,0.41,0.47,0.67,0.66,0.84
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FLAT,256,COP,RUFD_STD,0.69,0.63,0.67,0.9,0.9,1.13
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FLAT,256,COP,RUFD_RMSE,0.69,0.63,0.73,0.94,0.96,1.58
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FLAT,256,COP,RUFD_MAE,0.48,0.41,0.5,0.71,0.73,1.3
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FLAT,256,COP,RUFD_LE90,1,0.86,1.16,1.45,1.48,2.46
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,URBAN,259,COP,RUFD_AVG,0.44,0.33,0.38,0.44,0.51,0.89
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,URBAN,259,COP,RUFD_STD,0.65,0.45,0.58,0.56,0.65,1.1
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,URBAN,259,COP,RUFD_RMSE,0.59,0.58,0.72,0.91,1.02,2.24
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,URBAN,259,FABDEM,RUFD_MAE,0.44,0.48,0.49,0.79,0.86,2
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,URBAN,259,COP,RUFD_LE90,1.03,0.97,1.03,1.43,1.57,3.44
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FOREST,258,ALOS,RUFD_AVG,0.97,0.94,0.79,1.3,1.28,1.59
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FOREST,258,ALOS,RUFD_STD,1.51,1.51,1.06,1.95,1.85,2.31
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FOREST,258,ALOS,RUFD_RMSE,1.53,1.52,1.1,1.96,1.86,2.41
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FOREST,258,ALOS,RUFD_MAE,0.99,0.94,0.83,1.28,1.27,1.78
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DTM,FOREST,258,ALOS,RUFD_LE90,2.35,2.34,1.82,2.94,2.91,3.67
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,ALL,260,ALOS,RUFD_AVG,0.65,0.55,0.49,0.88,0.87,1.07
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,ALL,260,ALOS,RUFD_STD,1.06,0.98,0.69,1.47,1.37,1.59
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,ALL,260,ALOS,RUFD_RMSE,1.13,1.02,0.69,1.48,1.37,1.75
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,ALL,260,ALOS,RUFD_MAE,0.72,0.58,0.49,0.88,0.87,1.3
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,ALL,260,ALOS,RUFD_LE90,1.51,1.23,1.06,1.8,1.8,2.59
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,STEEP,262,ALOS,RUFD_AVG,1.52,1.47,0.73,2.03,1.96,2.32
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,STEEP,262,ALOS,RUFD_STD,2.23,2.18,0.97,3.25,2.85,3.11
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,STEEP,262,ALOS,RUFD_RMSE,2.33,2.28,0.97,3.32,2.92,3.11
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,STEEP,262,ALOS,RUFD_MAE,1.59,1.53,0.73,2.15,2.06,2.32
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,STEEP,262,ALOS,RUFD_LE90,3.36,3.32,1.56,4.39,4.33,4.98
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FLAT,261,COP,RUFD_AVG,0.52,0.4,0.45,0.69,0.69,0.86
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FLAT,261,COP,RUFD_STD,0.72,0.59,0.62,0.92,0.92,1.15
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FLAT,261,ALOS,RUFD_RMSE,0.79,0.63,0.62,0.92,0.92,1.43
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FLAT,261,COP,RUFD_MAE,0.58,0.43,0.45,0.69,0.69,1.14
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FLAT,261,COP,RUFD_LE90,1.24,0.93,0.96,1.43,1.45,2.26
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,URBAN,264,COP,RUFD_AVG,0.49,0.34,0.36,0.53,0.61,0.89
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,URBAN,264,COP,RUFD_STD,0.67,0.46,0.6,0.69,0.76,1.11
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,URBAN,264,COP,RUFD_RMSE,0.84,0.49,0.61,0.68,0.77,1.78
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,URBAN,264,COP,RUFD_MAE,0.71,0.39,0.41,0.54,0.62,1.52
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,URBAN,264,COP,RUFD_LE90,1.23,0.8,0.83,1.17,1.3,2.77
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FOREST,263,ALOS,RUFD_AVG,0.95,0.85,0.62,1.25,1.23,1.53
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FOREST,263,ALOS,RUFD_STD,1.44,1.37,0.83,1.87,1.77,2.21
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FOREST,263,ALOS,RUFD_RMSE,1.5,1.41,0.84,1.91,1.8,2.27
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FOREST,263,ALOS,RUFD_MAE,1.03,0.88,0.63,1.25,1.22,1.65
brazil1,S08QW038C,-7.75,-37.75,553.05,10.46,3.31,471.96,24.05,0.19,DSM,FOREST,263,ALOS,RUFD_LE90,2.24,2.11,1.35,2.87,2.82,3.57
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,ALL,315,COP,RUFD_AVG,0.41,0.34,0.38,0.59,0.59,0.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,ALL,315,COP,RUFD_STD,0.55,0.47,0.56,0.77,0.77,1.18
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,ALL,315,COP,RUFD_RMSE,0.56,0.48,0.6,0.83,0.84,1.91
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,ALL,315,COP,RUFD_MAE,0.42,0.35,0.4,0.66,0.67,1.61
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,ALL,315,COP,RUFD_LE90,0.9,0.76,0.9,1.33,1.36,2.88
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,STEEP,317,ALOS,RUFD_AVG,0.98,0.95,0.78,1.37,1.35,1.72
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,STEEP,317,ALOS,RUFD_STD,1.32,1.29,1.07,1.83,1.8,2.19
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,STEEP,317,ALOS,RUFD_RMSE,1.31,1.27,1.05,2.15,2.03,2.18
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,STEEP,317,ALOS,RUFD_MAE,1,0.96,0.78,1.66,1.57,1.72
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,STEEP,317,ALOS,RUFD_LE90,2.1,2.03,1.78,3.55,3.35,3.58
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FLAT,316,COP,RUFD_AVG,0.4,0.34,0.38,0.58,0.58,0.86
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FLAT,316,COP,RUFD_STD,0.54,0.46,0.55,0.75,0.75,1.17
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FLAT,316,COP,RUFD_RMSE,0.55,0.47,0.59,0.82,0.83,1.91
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FLAT,316,COP,RUFD_MAE,0.41,0.34,0.4,0.65,0.66,1.61
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FLAT,316,COP,RUFD_LE90,0.89,0.74,0.89,1.32,1.34,2.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,URBAN,319,COP,RUFD_AVG,0.46,0.35,0.4,0.55,0.56,0.86
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,URBAN,319,COP,RUFD_STD,0.61,0.48,0.58,0.7,0.71,1.1
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,URBAN,319,COP,RUFD_RMSE,0.64,0.51,0.66,0.77,0.8,1.79
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,URBAN,319,COP,RUFD_MAE,0.48,0.38,0.46,0.6,0.63,1.5
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,URBAN,319,COP,RUFD_LE90,1.08,0.83,0.97,1.28,1.33,2.81
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FOREST,318,COP,RUFD_AVG,0.43,0.34,0.49,0.58,0.58,0.92
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FOREST,318,COP,RUFD_STD,0.56,0.47,0.67,0.77,0.77,1.29
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FOREST,318,COP,RUFD_RMSE,0.63,0.47,0.76,0.81,0.82,2.08
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FOREST,318,COP,RUFD_MAE,0.49,0.34,0.55,0.63,0.64,1.72
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DTM,FOREST,318,COP,RUFD_LE90,1.03,0.74,1.21,1.27,1.32,3.09
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,ALL,320,COP,RUFD_AVG,0.41,0.31,0.38,0.59,0.59,0.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,ALL,320,COP,RUFD_STD,0.55,0.44,0.56,0.77,0.77,1.19
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,ALL,320,COP,RUFD_RMSE,0.58,0.44,0.58,0.81,0.82,1.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,ALL,320,COP,RUFD_MAE,0.43,0.31,0.39,0.64,0.64,1.56
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,ALL,320,COP,RUFD_LE90,0.92,0.69,0.87,1.29,1.32,2.84
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,STEEP,322,ALOS,RUFD_AVG,0.99,0.95,0.74,1.39,1.36,1.73
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,STEEP,322,ALOS,RUFD_STD,1.32,1.29,1.02,1.85,1.82,2.22
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,STEEP,322,ALOS,RUFD_RMSE,1.34,1.29,1.02,2.18,2.06,2.2
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,STEEP,322,ALOS,RUFD_MAE,1.02,0.96,0.74,1.68,1.58,1.72
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,STEEP,322,ALOS,RUFD_LE90,2.25,2.12,1.68,3.54,3.47,3.67
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FLAT,321,COP,RUFD_AVG,0.4,0.31,0.38,0.58,0.58,0.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FLAT,321,COP,RUFD_STD,0.54,0.42,0.55,0.75,0.75,1.18
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FLAT,321,COP,RUFD_RMSE,0.56,0.42,0.57,0.79,0.81,1.87
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FLAT,321,COP,RUFD_MAE,0.43,0.31,0.39,0.63,0.64,1.56
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FLAT,321,COP,RUFD_LE90,0.91,0.67,0.87,1.28,1.31,2.83
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,URBAN,324,COP,RUFD_AVG,0.46,0.3,0.33,0.57,0.57,0.85
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,URBAN,324,COP,RUFD_STD,0.62,0.41,0.44,0.73,0.74,1.09
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,URBAN,324,COP,RUFD_RMSE,0.81,0.43,0.44,0.73,0.74,1.57
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,URBAN,324,COP,RUFD_MAE,0.65,0.32,0.33,0.57,0.58,1.27
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,URBAN,324,COP,RUFD_LE90,1.28,0.68,0.73,1.16,1.15,2.48
brazil1,S08QW038D,-7.75,-37.65,531.91,5.38,1.91,171.78,21.91,3.06,DSM,FOREST,323,COP,RUFD_AVG,0.42,0.32,0.48,0.57,0.57,0.92
